ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,190.428,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2019,1856.92,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2019,939.174,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,13.644,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,LFS - National Population and Employment Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,64.161,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tuvalu,PC - Population Census,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2022,2.951,,,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",HIES - National Panel Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2020,23645.086,,,Repository: ILO-STATISTICS - Micro data processing
Uganda,HIES - National Household Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,71.083,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,LFS - Continous Household Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2025,1765.222,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2019,54574.308,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,712.15,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,1829.324,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,1456.436,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,7439.665,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,3913.543,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: X - Not elsewhere classified,2019,39223.19,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: Total,2019,28556.882,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,403.294,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,710.648,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,670.121,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,3145.004,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,2274.573,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Male,Exposure gradient: X - Not elsewhere classified,2019,21353.241,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: Total,2019,26017.426,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 4 - Highest exposure, low task 
variability",2019,308.856,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 3 - Significant exposure, high 
task variability",2019,1118.676,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 2 - Moderate exposure, high 
task variability",2019,786.315,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: 1 - Low exposure, high task 
variability",2019,4294.661,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,"Exposure gradient: Minimal exposure, 
moderate task variability",2019,1638.97,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Female,Exposure gradient: X - Not elsewhere classified,2019,17869.949,,Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2025,145.472,,,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,PC - Population and Housing Census,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2020,75.841,,,Repository: ILO-STATISTICS - Micro data processing
Wallis and Futuna,HIES - Household Income and Expenditure Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2019,4.253,,,Repository: ILO-STATISTICS - Micro data processing
Samoa,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2022,53.135,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Zambia,LFS - Labour Force Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2024,7156.247,,,Repository: ILO-STATISTICS - Micro data processing
Zambia,HIES - Living Conditions Monitoring Survey,Employment by sex and generative AI exposure (thousands),Total,Exposure gradient: Total,2015,4465.546,,,Repository: ILO-STATISTICS - Micro data processing
