STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,2.6549,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,33.1858,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,81.4809,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,21.0118,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,6.0593,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,75.7198,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,67.3704,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,2.3928000000000003,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,7.5248,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,6.468400000000001,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVN,Slovenia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,56.0241,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVN,Slovenia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,10.391599999999999,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ESP,Spain,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,9.3545,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ESP,Spain,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,50.172799999999995,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,TUR,Türkiye,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,21.864,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,TUR,Türkiye,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,8.2453,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,8.4966,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,56.1276,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,9.348750434133335,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,8.59,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,80.48,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,18.27,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HRV,Croatia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,6.9313,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,21.6811,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,60.8226,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,15.8588,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,69.00269999999999,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,57.307900000000004,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,23.2498,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,90.6087,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,50.9308,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,44.55,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,35.3499,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,26.2525,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,48.4903,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,65.2551,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,40.8398,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,29.0574,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,42.7395,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,12.911100000000001,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,43.6975,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,4.6903,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,36.8643,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,40.1745,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,18.5285,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,80.892,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,48.736000000000004,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,76.5129,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,13.960700000000001,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
